class,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-color,has-ring,ring-type,habitat,season
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
e,f,e,b,f,a,c,b,w,t,f,d,a
p,x,k,n,f,a,c,n,n,f,f,d,w
p,x,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,s
p,x,k,n,f,a,c,n,n,f,f,d,u
p,x,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,w
p,x,k,n,f,a,c,n,n,f,f,d,a
p,o,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,w
p,x,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,a
p,x,k,n,f,a,c,n,n,f,f,d,a
p,x,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,u
p,x,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,a
p,x,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,u
p,x,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,u
p,o,k,n,f,a,c,n,n,f,f,d,w
p,x,k,n,f,a,c,n,n,f,f,d,a
p,o,k,n,f,a,c,n,n,f,f,d,s
p,o,k,n,f,a,c,n,n,f,f,d,a
p,x,k,n,f,a,c,n,n,f,f,d,w
p,o,k,n,f,a,c,n,n,f,f,d,a
p,o,k,n,f,a,c,n,n,f,f,d,w
p,x,k,n,f,a,c,n,n,f,f,d,u
p,o,k,n,f,a,c,n,n,f,f,d,u
